date,resort_name,region,country,pass,snowfall
2021-03-25,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-25,Big Sky,Montana,United_States,IKON,3
2021-03-25,Blue Mountain,Ontario,Canada,IKON,0
2021-03-25,Boston Mills,Ohio,United_States,EPIC,0
2021-03-25,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-25,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-25,Brandywine,Ohio,United_States,EPIC,0
2021-03-25,Breckenridge,Colorado,United_States,EPIC,4
2021-03-25,Brighton Resort,Utah,United_States,IKON,0
2021-03-25,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-25,Crested Butte Mountain Resort,Colorado,United_States,EPIC,4
2021-03-25,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-25,Crystal Mountain,Washington,United_States,IKON,5
2021-03-25,Cypress Mountain,British_Columbia,Canada,IKON,6
2021-03-25,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-25,Heavenly,California,United_States,EPIC,0
2021-03-25,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-25,Jack Frost,Pennsylvania,United_States,EPIC,1
2021-03-25,June Mountain,California,United_States,IKON,0
2021-03-25,Keystone,Colorado,United_States,EPIC,5
2021-03-25,Kirkwood,California,United_States,EPIC,0
2021-03-25,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-25,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-25,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-25,Mammoth Mountain,California,United_States,IKON,0
2021-03-25,Mount Snow,Vermont,United_States,EPIC,0
2021-03-25,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-25,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-25,Mt. Buller,Australia,Australia,IKON,0
2021-03-25,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-25,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-25,Northstar California,California,United_States,EPIC,0
2021-03-25,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-25,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-25,Park City,Utah,United_States,EPIC,0
2021-03-25,Perisher,Australia,Australia,EPIC,0
2021-03-25,Revelstoke,British_Columbia,Canada,IKON,2
2021-03-25,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-25,Snow Creek,Missouri,United_States,EPIC,0
2021-03-25,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-25,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-03-25,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-03-25,Steamboat,Colorado,United_States,IKON,0
2021-03-25,Stevens Pass Resort,Washington,United_States,EPIC,11
2021-03-25,Stowe Mountain,Vermont,United_States,EPIC,0
2021-03-25,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-25,Sugarbush,Vermont,United_States,IKON,1
2021-03-25,Sugarloaf,Maine,United_States,IKON,0
2021-03-25,Sunday River,Maine,United_States,IKON,0
2021-03-25,Taos Ski Valley,New_Mexico,United_States,IKON,3
2021-03-25,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-25,The Summit at Snoqualmie,Washington,United_States,IKON,4
2021-03-25,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-25,Tremblant,Quebec,Canada,IKON,0
2021-03-25,Vail,Colorado,United_States,EPIC,2
2021-03-25,Valle Nevado,Chile,Chile,IKON,0
2021-03-25,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-03-25,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-25,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-25,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-25,Winter Park,Colorado,United_States,IKON,1
2021-03-26,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-26,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-26,Arapahoe Basin Ski Area,Colorado,United_States,IKON,1
2021-03-26,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-26,Beaver Creek,Colorado,United_States,EPIC,2
2021-03-26,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-26,Big Sky,Montana,United_States,IKON,4
2021-03-26,Blue Mountain,Ontario,Canada,IKON,0
2021-03-26,Boston Mills,Ohio,United_States,EPIC,0
2021-03-26,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-26,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-26,Brandywine,Ohio,United_States,EPIC,0
2021-03-26,Breckenridge,Colorado,United_States,EPIC,0
2021-03-26,Brighton Resort,Utah,United_States,IKON,6
2021-03-26,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-26,Crested Butte Mountain Resort,Colorado,United_States,EPIC,2
2021-03-26,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-26,Crystal Mountain,Washington,United_States,IKON,0
2021-03-26,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-03-26,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-26,Heavenly,California,United_States,EPIC,1
2021-03-26,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-26,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-26,June Mountain,California,United_States,IKON,5
2021-03-26,Keystone,Colorado,United_States,EPIC,0
2021-03-26,Kirkwood,California,United_States,EPIC,1
2021-03-26,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-26,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-26,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-26,Mammoth Mountain,California,United_States,IKON,3
2021-03-26,Mount Snow,Vermont,United_States,EPIC,0
2021-03-26,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-26,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-26,Mt. Buller,Australia,Australia,IKON,0
2021-03-26,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-26,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-26,Northstar California,California,United_States,EPIC,0
2021-03-26,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-26,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-26,Park City,Utah,United_States,EPIC,3
2021-03-26,Perisher,Australia,Australia,EPIC,0
2021-03-26,Revelstoke,British_Columbia,Canada,IKON,0
2021-03-26,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-26,Snow Creek,Missouri,United_States,EPIC,0
2021-03-26,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-26,Solitude Mountain Resort,Utah,United_States,IKON,5
2021-03-26,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-03-26,Steamboat,Colorado,United_States,IKON,1
2021-03-26,Stevens Pass Resort,Washington,United_States,EPIC,0
2021-03-26,Stowe Mountain,Vermont,United_States,EPIC,0
2021-03-26,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-26,Sugarbush,Vermont,United_States,IKON,0
2021-03-26,Sugarloaf,Maine,United_States,IKON,0
2021-03-26,Sunday River,Maine,United_States,IKON,0
2021-03-26,Taos Ski Valley,New_Mexico,United_States,IKON,6
2021-03-26,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-26,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-03-26,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-26,Tremblant,Quebec,Canada,IKON,0
2021-03-26,Vail,Colorado,United_States,EPIC,2
2021-03-26,Valle Nevado,Chile,Chile,IKON,0
2021-03-26,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-03-26,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-26,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-26,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-26,Winter Park,Colorado,United_States,IKON,4
2021-03-27,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-27,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-27,Arapahoe Basin Ski Area,Colorado,United_States,IKON,2
2021-03-27,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-27,Beaver Creek,Colorado,United_States,EPIC,5
2021-03-27,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-27,Big Sky,Montana,United_States,IKON,0
2021-03-27,Blue Mountain,Ontario,Canada,IKON,0
2021-03-27,Boston Mills,Ohio,United_States,EPIC,0
2021-03-27,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-27,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-27,Brandywine,Ohio,United_States,EPIC,0
2021-03-27,Breckenridge,Colorado,United_States,EPIC,6
2021-03-27,Brighton Resort,Utah,United_States,IKON,0
2021-03-27,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-27,Crested Butte Mountain Resort,Colorado,United_States,EPIC,1
2021-03-27,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-27,Crystal Mountain,Washington,United_States,IKON,0
2021-03-27,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-03-27,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-27,Heavenly,California,United_States,EPIC,0
2021-03-27,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-27,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-27,June Mountain,California,United_States,IKON,0
2021-03-27,Keystone,Colorado,United_States,EPIC,3
2021-03-27,Kirkwood,California,United_States,EPIC,0
2021-03-27,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-27,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-27,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-27,Mammoth Mountain,California,United_States,IKON,0
2021-03-27,Mount Snow,Vermont,United_States,EPIC,0
2021-03-27,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-27,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-27,Mt. Buller,Australia,Australia,IKON,0
2021-03-27,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-27,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-27,Northstar California,California,United_States,EPIC,0
2021-03-27,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-27,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-27,Park City,Utah,United_States,EPIC,0
2021-03-27,Perisher,Australia,Australia,EPIC,0
2021-03-27,Revelstoke,British_Columbia,Canada,IKON,2
2021-03-27,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-27,Snow Creek,Missouri,United_States,EPIC,0
2021-03-27,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-27,Solitude Mountain Resort,Utah,United_States,IKON,1
2021-03-27,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-03-27,Steamboat,Colorado,United_States,IKON,5
2021-03-27,Stevens Pass Resort,Washington,United_States,EPIC,0
2021-03-27,Stowe Mountain,Vermont,United_States,EPIC,2
2021-03-27,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-27,Sugarbush,Vermont,United_States,IKON,0
2021-03-27,Sugarloaf,Maine,United_States,IKON,0
2021-03-27,Sunday River,Maine,United_States,IKON,0
2021-03-27,Taos Ski Valley,New_Mexico,United_States,IKON,1
2021-03-27,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-27,The Summit at Snoqualmie,Washington,United_States,IKON,1
2021-03-27,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-27,Tremblant,Quebec,Canada,IKON,0
2021-03-27,Vail,Colorado,United_States,EPIC,5
2021-03-27,Valle Nevado,Chile,Chile,IKON,0
2021-03-27,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-03-27,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-27,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-27,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-27,Winter Park,Colorado,United_States,IKON,0
2021-03-28,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-28,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-28,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-03-28,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-28,Beaver Creek,Colorado,United_States,EPIC,0
2021-03-28,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-28,Big Sky,Montana,United_States,IKON,0
2021-03-28,Blue Mountain,Ontario,Canada,IKON,0
2021-03-28,Boston Mills,Ohio,United_States,EPIC,0
2021-03-28,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-28,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-28,Brandywine,Ohio,United_States,EPIC,0
2021-03-28,Breckenridge,Colorado,United_States,EPIC,0
2021-03-28,Brighton Resort,Utah,United_States,IKON,0
2021-03-28,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-28,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-03-28,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-28,Crystal Mountain,Washington,United_States,IKON,11
2021-03-28,Cypress Mountain,British_Columbia,Canada,IKON,2
2021-03-28,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-28,Heavenly,California,United_States,EPIC,0
2021-03-28,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-28,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-28,June Mountain,California,United_States,IKON,0
2021-03-28,Keystone,Colorado,United_States,EPIC,0
2021-03-28,Kirkwood,California,United_States,EPIC,0
2021-03-28,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-28,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-28,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-28,Mammoth Mountain,California,United_States,IKON,0
2021-03-28,Mount Snow,Vermont,United_States,EPIC,0
2021-03-28,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-28,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-28,Mt. Buller,Australia,Australia,IKON,0
2021-03-28,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-28,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-28,Northstar California,California,United_States,EPIC,0
2021-03-28,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-28,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-28,Park City,Utah,United_States,EPIC,0
2021-03-28,Perisher,Australia,Australia,EPIC,0
2021-03-28,Revelstoke,British_Columbia,Canada,IKON,5
2021-03-28,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-28,Snow Creek,Missouri,United_States,EPIC,0
2021-03-28,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-28,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-03-28,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-03-28,Steamboat,Colorado,United_States,IKON,0
2021-03-28,Stevens Pass Resort,Washington,United_States,EPIC,16
2021-03-28,Stowe Mountain,Vermont,United_States,EPIC,0
2021-03-28,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-28,Sugarbush,Vermont,United_States,IKON,1
2021-03-28,Sugarloaf,Maine,United_States,IKON,1
2021-03-28,Sunday River,Maine,United_States,IKON,0
2021-03-28,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-03-28,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-28,The Summit at Snoqualmie,Washington,United_States,IKON,6
2021-03-28,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-28,Tremblant,Quebec,Canada,IKON,0
2021-03-28,Vail,Colorado,United_States,EPIC,0
2021-03-28,Valle Nevado,Chile,Chile,IKON,0
2021-03-28,Whistler Blackcomb,British_Columbia,Canada,EPIC,2
2021-03-28,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-28,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-28,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-28,Winter Park,Colorado,United_States,IKON,0
2021-03-29,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-29,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-29,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-03-29,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-29,Beaver Creek,Colorado,United_States,EPIC,0
2021-03-29,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-29,Big Sky,Montana,United_States,IKON,0
2021-03-29,Blue Mountain,Ontario,Canada,IKON,0
2021-03-29,Boston Mills,Ohio,United_States,EPIC,0
2021-03-29,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-29,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-29,Brandywine,Ohio,United_States,EPIC,0
2021-03-29,Breckenridge,Colorado,United_States,EPIC,0
2021-03-29,Brighton Resort,Utah,United_States,IKON,0
2021-03-29,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-29,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-03-29,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-29,Crystal Mountain,Washington,United_States,IKON,11
2021-03-29,Cypress Mountain,British_Columbia,Canada,IKON,2
2021-03-29,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-29,Heavenly,California,United_States,EPIC,0
2021-03-29,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-29,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-29,June Mountain,California,United_States,IKON,0
2021-03-29,Keystone,Colorado,United_States,EPIC,0
2021-03-29,Kirkwood,California,United_States,EPIC,0
2021-03-29,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-29,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-29,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-29,Mammoth Mountain,California,United_States,IKON,0
2021-03-29,Mount Snow,Vermont,United_States,EPIC,0
2021-03-29,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-29,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-29,Mt. Buller,Australia,Australia,IKON,0
2021-03-29,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-29,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-29,Northstar California,California,United_States,EPIC,0
2021-03-29,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-29,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-29,Park City,Utah,United_States,EPIC,0
2021-03-29,Perisher,Australia,Australia,EPIC,0
2021-03-29,Revelstoke,British_Columbia,Canada,IKON,5
2021-03-29,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-29,Snow Creek,Missouri,United_States,EPIC,0
2021-03-29,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-29,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-03-29,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-03-29,Steamboat,Colorado,United_States,IKON,0
2021-03-29,Stevens Pass Resort,Washington,United_States,EPIC,16
2021-03-29,Stowe Mountain,Vermont,United_States,EPIC,0
2021-03-29,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-29,Sugarbush,Vermont,United_States,IKON,1
2021-03-29,Sugarloaf,Maine,United_States,IKON,1
2021-03-29,Sunday River,Maine,United_States,IKON,0
2021-03-29,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-03-29,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-29,The Summit at Snoqualmie,Washington,United_States,IKON,6
2021-03-29,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-29,Tremblant,Quebec,Canada,IKON,0
2021-03-29,Vail,Colorado,United_States,EPIC,0
2021-03-29,Valle Nevado,Chile,Chile,IKON,0
2021-03-29,Whistler Blackcomb,British_Columbia,Canada,EPIC,2
2021-03-29,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-29,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-29,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-29,Winter Park,Colorado,United_States,IKON,0
2021-03-30,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-30,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-30,Arapahoe Basin Ski Area,Colorado,United_States,IKON,4
2021-03-30,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-30,Beaver Creek,Colorado,United_States,EPIC,7
2021-03-30,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-30,Big Sky,Montana,United_States,IKON,0
2021-03-30,Blue Mountain,Ontario,Canada,IKON,0
2021-03-30,Boston Mills,Ohio,United_States,EPIC,0
2021-03-30,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-30,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-30,Brandywine,Ohio,United_States,EPIC,0
2021-03-30,Breckenridge,Colorado,United_States,EPIC,8
2021-03-30,Brighton Resort,Utah,United_States,IKON,0
2021-03-30,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-30,Crested Butte Mountain Resort,Colorado,United_States,EPIC,1
2021-03-30,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-30,Crystal Mountain,Washington,United_States,IKON,2
2021-03-30,Cypress Mountain,British_Columbia,Canada,IKON,2
2021-03-30,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-30,Heavenly,California,United_States,EPIC,0
2021-03-30,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-30,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-30,June Mountain,California,United_States,IKON,0
2021-03-30,Keystone,Colorado,United_States,EPIC,6
2021-03-30,Kirkwood,California,United_States,EPIC,0
2021-03-30,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-30,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-30,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-30,Mammoth Mountain,California,United_States,IKON,0
2021-03-30,Mount Snow,Vermont,United_States,EPIC,0
2021-03-30,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-30,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-30,Mt. Buller,Australia,Australia,IKON,0
